coverage,n_covered_per_seed,selective_risk_score,selective_risk_oracle,expected_random_risk,selective_risk_diff_random_minus_prespecified_pp,score_bootstrap_lo,score_bootstrap_hi,selective_risk_diff_bootstrap_lo_pp,selective_risk_diff_bootstrap_hi_pp,random_permutation_lo,random_permutation_hi
0.41137254901960785,62144,0.4687290097404583,0.0,0.48081938780914046,1.2090378068682184,0.46127161671149414,0.4761297416856004,0.8494724253883006,1.578977314044889,0.4778975041838311,0.4837156443099897
0.4150980392156863,62706,0.46871928650976236,0.0,0.48081938780914046,1.2100101299378108,0.46151445279333175,0.4763469269812194,0.8437740360301774,1.5716163016989855,0.4778968057792591,0.48363838965346767
0.4188235294117647,63269,0.4688315749189196,0.0,0.48081938780914046,1.1987812890220884,0.46166438452622793,0.4764807235649984,0.8346179683000116,1.5554292450018992,0.4779966808914177,0.48376817607080763
0.42254901960784313,63832,0.46905980938533265,0.0,0.48081938780914046,1.1759578423807815,0.4617334705920751,0.4765950205227031,0.8207506883125455,1.5300462142439462,0.47793367746584786,0.48373856372979074
0.42627450980392156,64395,0.4692599080431515,0.0,0.48081938780914046,1.1559479765988978,0.46200111972120356,0.47678307487181965,0.797011705269189,1.5085391321899004,0.4779485984936719,0.48370234490255454
0.43,64958,0.4693568966284774,0.0,0.48081938780914046,1.146249118066306,0.4620842796016268,0.4768674260609926,0.7914324230512152,1.495019113583995,0.47799328027340743,0.48363615720927366
0.4337254901960784,65520,0.4693377507179328,0.0,0.48081938780914046,1.1481637091207642,0.4621269348219429,0.4766760402791476,0.7857026025111963,1.4895045422771775,0.4780452068802369,0.4836008684238641
0.43745098039215685,66083,0.4695225011274351,0.0,0.48081938780914046,1.1296886681705365,0.4622661579209423,0.4767883552669178,0.781551872106162,1.483338579373363,0.47809568125416135,0.4835209733067005
0.4411764705882353,66646,0.4694504757358392,0.0,0.48081938780914046,1.1368912073301263,0.46241201117287317,0.4766692094370058,0.7852040432183383,1.4801357502717347,0.47804050505656753,0.48356277946163306
0.4449019607843137,67209,0.46949798283344746,0.0,0.48081938780914046,1.1321404975693006,0.46236850283566805,0.476784603772112,0.7826810624641488,1.4684324388360632,0.4781203038283563,0.4835965049323751
0.44862745098039214,67771,0.469434034857468,0.0,0.48081938780914046,1.1385352951672478,0.46246248379526605,0.47665028194213643,0.7927045068165753,1.4762983516788883,0.47818383698282474,0.48359222835389243
0.45235294117647057,68334,0.46956317206042886,0.0,0.48081938780914046,1.1256215748711607,0.46261801678225006,0.47675482168326,0.7776847290767992,1.4542181611264438,0.47817352015804493,0.4834863174068926
0.456078431372549,68897,0.4696936716596839,0.0,0.48081938780914046,1.1125716149456566,0.46247681621677966,0.4768462832063528,0.7708856515481849,1.4601828077373773,0.4782716842288601,0.4834539826990624
0.4598039215686274,69460,0.4696443208178656,0.0,0.48081938780914046,1.1175066991274851,0.462645347332474,0.4768222942920314,0.7783480378972486,1.4405060804285779,0.4783256550532681,0.48345810538439393
0.46352941176470586,70023,0.4698168907317698,0.0,0.48081938780914046,1.1002497077370665,0.4629679339432989,0.47687587345286864,0.7577358975693724,1.4319889989224173,0.4782707110520829,0.4834056310069549
0.4672549019607843,70585,0.4698705763695,0.0,0.48081938780914046,1.0948811439640438,0.46284998386134674,0.4769013420818112,0.7659435186017703,1.4235727149230986,0.478274551610801,0.48330494007310226
